,online_order,order_status,brand_0,brand_1,brand_2,product_line_0,product_line_1,product_line_2,product_class_0,product_class_1,product_size,list_price,standard_cost,gender_0,gender_1,past_3_years_bike_related_purchases,wealth_segment,owns_car,tenure,property_valuation,transaction_date_days_since_first,transaction_date_month,transaction_date_day,transaction_date_day_week,date_product_first_sold_days_since_first,date_product_first_sold_year,date_product_first_sold_month,date_product_first_sold_day,date_product_first_sold_day_week,latitude,longitude,job_title_0,job_title_1,job_title_2,job_title_3,job_title_4,job_title_5,job_title_6,job_title_7,job_industry_category_0,job_industry_category_1,job_industry_category_2,job_industry_category_3,years_since_1st_DOB
3890,False,0,1,0,1,0,1,0,0,1,1,742.54,667.4,1,0,18.0,1,0,15.0,9.0,201,7,21,4,290,1991,11,9,5,-37.70664873396226,144.87861690849056,0,0,0,0,0,1,0,1,1,0,0,0,49.45927446954141
3891,True,0,0,1,1,0,0,1,0,1,1,499.53,388.72,1,0,18.0,1,0,15.0,9.0,90,4,1,5,3075,1999,6,25,4,-37.70664873396226,144.87861690849056,0,0,0,0,0,1,0,1,1,0,0,0,49.45927446954141
3892,False,0,0,0,1,0,0,1,1,0,1,748.17,448.9,1,0,9.0,0,1,4.0,10.0,154,6,4,6,293,1991,11,12,1,-37.70664873396226,144.87861690849056,0,0,0,1,0,1,1,1,0,0,1,0,56.10951403148528
3893,False,0,1,1,0,0,1,0,1,0,2,774.53,464.72,1,0,9.0,0,1,4.0,10.0,60,3,2,3,4439,2003,3,20,3,-37.70664873396226,144.87861690849056,0,0,0,1,0,1,1,1,0,0,1,0,56.10951403148528
3894,True,0,1,0,0,0,0,1,0,1,1,1992.93,762.63,1,0,9.0,0,1,4.0,10.0,74,3,16,3,4439,2003,3,20,3,-37.70664873396226,144.87861690849056,0,0,0,1,0,1,1,1,0,0,1,0,56.10951403148528
3895,True,0,0,1,0,0,1,0,1,1,0,590.26,525.33,1,0,9.0,0,1,4.0,10.0,123,5,4,3,1737,1995,10,26,3,-37.70664873396226,144.87861690849056,0,0,0,1,0,1,1,1,0,0,1,0,56.10951403148528
3896,True,0,1,0,0,0,0,1,0,1,1,60.34,45.26,0,1,4.0,2,1,16.0,7.0,107,4,18,1,293,1991,11,12,1,-37.70664873396226,144.87861690849056,1,0,1,0,0,1,0,0,0,1,0,1,33.92470910335387
3897,True,0,1,1,0,0,1,0,0,1,2,1240.31,795.1,0,1,4.0,2,1,16.0,7.0,294,10,22,6,5080,2004,12,20,0,-37.70664873396226,144.87861690849056,1,0,1,0,0,1,0,0,0,1,0,1,33.92470910335387
3898,False,0,1,0,1,0,1,0,0,1,1,742.54,667.4,0,1,4.0,2,1,16.0,7.0,150,5,31,2,8442,2014,3,5,2,-33.8105396,151.21954344,1,0,1,0,0,1,0,0,0,1,0,1,33.92470910335387
3899,True,0,0,1,1,0,0,1,0,1,0,1775.81,1580.47,0,1,4.0,2,1,16.0,7.0,251,9,9,5,7044,2010,5,7,4,-33.8105396,151.21954344,1,0,1,0,0,1,0,0,0,1,0,1,33.92470910335387
3900,True,0,1,1,0,0,0,1,1,1,1,363.01,290.41,0,1,4.0,2,1,16.0,7.0,312,11,9,3,9199,2016,3,31,3,-33.764241076595745,150.93524201063832,1,0,1,0,0,1,0,0,0,1,0,1,33.92470910335387
3901,True,0,0,1,1,0,1,0,0,1,1,533.51,400.13,0,1,4.0,2,1,16.0,7.0,281,10,9,0,4409,2003,2,18,1,-33.764241076595745,150.93524201063832,1,0,1,0,0,1,0,0,0,1,0,1,33.92470910335387
3902,True,0,0,1,0,0,1,0,0,1,1,1538.99,829.65,0,1,4.0,2,1,16.0,7.0,332,11,29,2,856,1993,5,28,4,-33.764241076595745,150.93524201063832,1,0,1,0,0,1,0,0,0,1,0,1,33.92470910335387
3903,True,0,1,0,0,0,1,1,0,1,2,1890.39,260.14,0,1,4.0,2,1,16.0,7.0,293,10,21,5,2887,1998,12,19,5,-33.764241076595745,150.93524201063832,1,0,1,0,0,1,0,0,0,1,0,1,33.92470910335387
3904,False,0,0,0,1,0,0,1,1,1,1,1289.85,74.51,0,1,4.0,2,1,16.0,7.0,251,9,9,5,7805,2012,6,6,2,-33.764241076595745,150.93524201063832,1,0,1,0,0,1,0,0,0,1,0,1,33.92470910335387
3905,True,0,1,0,1,0,1,0,0,1,1,1280.28,829.51,0,1,4.0,2,1,16.0,7.0,147,5,28,6,0,1991,1,23,2,-33.764241076595745,150.93524201063832,1,0,1,0,0,1,0,0,0,1,0,1,33.92470910335387
3906,False,0,0,1,0,0,0,1,0,1,1,1403.5,954.82,0,1,4.0,2,1,16.0,7.0,161,6,11,6,290,1991,11,9,5,-33.764241076595745,150.93524201063832,1,0,1,0,0,1,0,0,0,1,0,1,33.92470910335387
3907,False,0,0,0,1,0,0,1,1,0,2,1842.92,1105.75,0,1,4.0,2,1,16.0,7.0,135,5,16,1,3409,2000,5,24,2,-33.764241076595745,150.93524201063832,1,0,1,0,0,1,0,0,0,1,0,1,33.92470910335387
3908,False,0,1,0,1,0,0,1,0,1,1,1636.9,44.71,0,1,42.0,2,1,18.0,6.0,350,12,17,6,7151,2010,8,22,6,-33.764241076595745,150.93524201063832,0,0,1,0,1,0,1,1,0,1,0,0,50.40930869267625
3909,False,0,1,1,0,0,1,0,0,1,1,544.05,376.84,0,1,42.0,2,1,18.0,6.0,12,1,13,4,4240,2002,9,2,0,-34.20701382913386,150.576729603937,0,0,1,0,1,0,1,1,0,1,0,0,50.40930869267625
3910,False,0,1,1,0,0,0,1,0,1,0,586.45,521.94,0,1,42.0,2,1,18.0,6.0,48,2,18,5,8967,2015,8,12,2,-34.20701382913386,150.576729603937,0,0,1,0,1,0,1,1,0,1,0,0,50.40930869267625
3911,True,0,0,0,1,0,1,1,0,1,2,2083.94,675.03,0,1,42.0,2,1,18.0,6.0,197,7,17,0,4947,2004,8,9,0,-34.20701382913386,150.576729603937,0,0,1,0,1,0,1,1,0,1,0,0,50.40930869267625
3912,False,0,0,1,0,0,0,1,1,0,1,1179.0,707.4,1,0,62.0,0,0,19.0,7.0,258,9,16,5,2408,1997,8,27,2,-34.20701382913386,150.576729603937,0,0,1,0,1,1,0,1,0,1,0,1,32.83504449007529
3913,False,0,1,0,1,0,1,1,1,1,1,1073.07,933.84,1,0,62.0,0,0,19.0,7.0,86,3,28,1,2196,1997,1,27,0,-34.20701382913386,150.576729603937,0,0,1,0,1,1,0,1,0,1,0,1,32.83504449007529
3914,False,0,0,1,1,0,1,0,0,1,1,290.62,215.14,1,0,62.0,0,0,19.0,7.0,233,8,22,1,5080,2004,12,20,0,-34.20701382913386,150.576729603937,0,0,1,0,1,1,0,1,0,1,0,1,32.83504449007529
3915,False,0,1,0,0,0,0,1,0,1,1,1807.45,778.69,1,0,62.0,0,0,19.0,7.0,284,10,12,3,8886,2015,5,23,5,-33.93054862666666,150.91071889757575,0,0,1,0,1,1,0,1,0,1,0,1,32.83504449007529
3916,False,0,1,0,1,0,0,1,0,1,1,795.34,101.58,1,0,62.0,0,0,19.0,7.0,3,1,4,2,2211,1997,2,11,1,-33.93054862666666,150.91071889757575,0,0,1,0,1,1,0,1,0,1,0,1,32.83504449007529
3917,True,0,0,0,1,0,0,1,0,1,1,1577.53,826.51,1,0,62.0,0,0,19.0,7.0,341,12,8,4,7359,2011,3,18,4,-33.93054862666666,150.91071889757575,0,0,1,0,1,1,0,1,0,1,0,1,32.83504449007529
3918,True,0,1,0,0,0,0,1,0,1,1,1769.64,108.76,1,0,62.0,0,0,19.0,7.0,241,8,30,2,7413,2011,5,11,2,-33.93054862666666,150.91071889757575,0,0,1,0,1,1,0,1,0,1,0,1,32.83504449007529
3919,True,0,1,0,1,0,1,1,1,1,1,1073.07,933.84,1,0,62.0,0,0,19.0,7.0,99,4,10,0,2196,1997,1,27,0,-33.93054862666666,150.91071889757575,0,0,1,0,1,1,0,1,0,1,0,1,32.83504449007529
3920,False,0,0,0,1,0,0,1,1,1,1,1289.85,74.51,1,0,62.0,0,0,19.0,7.0,24,1,25,2,6168,2007,12,13,3,-27.66352361428571,153.0223113095238,0,0,1,0,1,1,0,1,0,1,0,1,32.83504449007529
3921,False,0,0,0,1,0,1,0,0,1,1,416.98,312.74,1,0,30.0,0,1,9.0,9.0,206,7,26,2,3239,1999,12,6,0,-27.66352361428571,153.0223113095238,0,0,1,1,0,1,1,1,0,0,0,1,24.66255989048597
3922,True,0,0,1,1,1,0,0,1,1,1,574.64,459.71,1,0,30.0,0,1,9.0,9.0,203,7,23,6,7525,2011,8,31,2,-27.66352361428571,153.0223113095238,0,0,1,1,0,1,1,1,0,0,0,1,24.66255989048597
3923,True,0,1,1,0,0,0,1,1,1,1,363.01,290.41,1,0,30.0,0,1,9.0,9.0,332,11,29,2,4280,2002,10,12,5,-27.66352361428571,153.0223113095238,0,0,1,1,0,1,1,1,0,0,0,1,24.66255989048597
3924,True,0,0,0,1,0,1,0,0,1,1,416.98,312.74,1,0,30.0,0,1,9.0,9.0,342,12,9,5,6168,2007,12,13,3,-27.66352361428571,153.0223113095238,0,0,1,1,0,1,1,1,0,0,0,1,24.66255989048597
3925,True,0,0,0,1,0,0,1,0,1,1,1163.89,589.27,1,0,30.0,0,1,9.0,9.0,287,10,15,6,7044,2010,5,7,4,-27.66352361428571,153.0223113095238,0,0,1,1,0,1,1,1,0,0,0,1,24.66255989048597
3926,True,0,0,1,1,0,0,1,0,1,2,2091.47,388.92,1,0,30.0,0,1,9.0,9.0,282,10,10,1,7908,2012,9,17,0,-27.66352361428571,153.0223113095238,0,0,1,1,0,1,1,1,0,0,0,1,24.66255989048597
3927,True,0,1,0,0,0,0,1,0,1,0,175.89,131.92,1,0,30.0,0,1,9.0,9.0,15,1,16,0,6656,2009,4,14,1,-27.66352361428571,153.0223113095238,0,0,1,1,0,1,1,1,0,0,0,1,24.66255989048597
3928,False,0,0,1,1,0,1,0,0,1,1,533.51,400.13,1,0,30.0,0,1,9.0,9.0,355,12,22,4,4564,2003,7,23,2,-27.66352361428571,153.0223113095238,0,0,1,1,0,1,1,1,0,0,0,1,24.66255989048597
3929,True,0,1,0,1,0,0,1,1,0,1,2005.66,1203.4,1,0,30.0,0,1,9.0,9.0,189,7,9,6,6656,2009,4,14,1,-27.66352361428571,153.0223113095238,0,0,1,1,0,1,1,1,0,0,0,1,24.66255989048597
3930,True,0,1,0,0,0,1,0,1,1,0,1172.78,1043.77,1,0,30.0,0,1,9.0,9.0,182,7,2,6,4280,2002,10,12,5,-27.66352361428571,153.0223113095238,0,0,1,1,0,1,1,1,0,0,0,1,24.66255989048597
3931,False,0,1,1,0,0,0,1,1,1,1,363.01,290.41,1,0,30.0,0,1,9.0,9.0,90,4,1,5,4280,2002,10,12,5,-37.91795392994186,145.03955651162792,0,0,1,1,0,1,1,1,0,0,0,1,24.66255989048597
3932,False,0,0,1,0,0,1,0,1,1,0,590.26,525.33,1,0,30.0,0,1,9.0,9.0,336,12,3,6,1737,1995,10,26,3,-37.91795392994186,145.03955651162792,0,0,1,1,0,1,1,1,0,0,0,1,24.66255989048597
3933,False,0,0,1,0,0,0,1,1,0,0,1977.36,1759.85,1,0,30.0,0,1,9.0,9.0,330,11,27,0,8913,2015,6,19,4,-37.91795392994186,145.03955651162792,0,0,1,1,0,1,1,1,0,0,0,1,24.66255989048597
3934,True,0,0,0,1,0,0,1,1,0,2,1842.92,1105.75,1,0,77.0,0,1,5.0,12.0,134,5,15,0,1737,1995,10,26,3,-37.91795392994186,145.03955651162792,0,1,0,1,0,1,0,1,0,1,0,1,18.546201232032853
3935,True,0,0,1,0,0,0,1,0,1,1,1403.5,954.82,1,0,77.0,0,1,5.0,12.0,71,3,13,0,9429,2016,11,16,2,-37.91795392994186,145.03955651162792,0,1,0,1,0,1,0,1,0,1,0,1,18.546201232032853
3936,True,0,1,1,0,0,1,0,0,1,1,1036.59,206.35,1,0,34.0,0,0,15.0,9.0,20,1,21,5,105,1991,5,8,2,-37.91795392994186,145.03955651162792,0,1,1,1,0,0,0,0,0,0,0,1,43.06639288158795
3937,True,0,0,1,0,0,0,1,1,0,0,1977.36,1759.85,1,0,34.0,0,0,15.0,9.0,194,7,14,4,7520,2011,8,26,4,-37.70664873396226,144.87861690849056,0,1,1,1,0,0,0,0,0,0,0,1,43.06639288158795
3938,False,0,0,0,1,0,0,1,0,1,1,1945.43,333.18,1,0,34.0,0,0,15.0,9.0,48,2,18,5,4240,2002,9,2,0,-37.70664873396226,144.87861690849056,0,1,1,1,0,0,0,0,0,0,0,1,43.06639288158795
3939,True,0,1,0,1,0,1,0,0,1,0,1810.0,1610.9,1,0,34.0,0,0,15.0,9.0,170,6,20,1,6267,2008,3,21,4,-37.70664873396226,144.87861690849056,0,1,1,1,0,0,0,0,0,0,0,1,43.06639288158795
3940,False,0,1,1,0,0,0,1,1,0,1,1148.64,689.18,1,0,34.0,0,0,15.0,9.0,342,12,9,5,8967,2015,8,12,2,-37.70664873396226,144.87861690849056,0,1,1,1,0,0,0,0,0,0,0,1,43.06639288158795
3941,False,0,0,1,0,0,1,1,0,1,2,1873.97,863.95,1,0,34.0,0,0,15.0,9.0,13,1,14,5,5600,2006,5,24,2,-37.70664873396226,144.87861690849056,0,1,1,1,0,0,0,0,0,0,0,1,43.06639288158795
3942,False,0,0,0,1,0,1,1,0,1,2,2083.94,675.03,1,0,34.0,0,0,15.0,9.0,335,12,2,5,8274,2013,9,18,2,-37.70664873396226,144.87861690849056,0,1,1,1,0,0,0,0,0,0,0,1,43.06639288158795
3943,True,0,1,1,0,0,0,1,0,1,0,1216.14,1082.36,1,0,34.0,0,0,15.0,9.0,135,5,16,1,196,1991,8,7,2,-37.70664873396226,144.87861690849056,0,1,1,1,0,0,0,0,0,0,0,1,43.06639288158795
3944,True,0,1,0,1,0,1,0,1,0,2,12.01,7.21,1,0,34.0,0,0,15.0,9.0,235,8,24,3,6621,2009,3,10,1,-37.70664873396226,144.87861690849056,0,1,1,1,0,0,0,0,0,0,0,1,43.06639288158795
3945,True,0,0,0,1,0,0,1,0,1,1,478.16,298.72,1,0,0.0,0,1,1.0,8.0,46,2,16,3,7151,2010,8,22,6,-37.70664873396226,144.87861690849056,0,0,1,0,1,1,0,1,0,0,1,0,61.516769336071185
3946,False,0,0,1,1,0,0,1,1,1,1,1057.51,154.4,1,0,0.0,0,1,1.0,8.0,260,9,18,0,7359,2011,3,18,4,-37.70664873396226,144.87861690849056,0,0,1,0,1,1,0,1,0,0,1,0,61.516769336071185
3947,False,0,0,0,1,0,0,1,0,1,1,575.27,431.45,1,0,0.0,0,1,1.0,8.0,230,8,19,5,7411,2011,5,9,0,-37.70664873396226,144.87861690849056,0,0,1,0,1,1,0,1,0,0,1,0,61.516769336071185
3948,False,0,0,0,1,0,0,1,1,0,1,748.17,448.9,1,0,0.0,0,1,1.0,8.0,137,5,18,3,629,1992,10,13,1,-27.355422126421885,152.9927404887209,0,0,1,0,1,1,0,1,0,0,1,0,61.516769336071185
3949,False,0,1,0,1,0,0,1,0,1,1,1636.9,44.71,1,0,0.0,0,1,1.0,8.0,231,8,20,6,1737,1995,10,26,3,-27.355422126421885,152.9927404887209,0,0,1,0,1,1,0,1,0,0,1,0,61.516769336071185
3950,False,0,0,1,1,0,1,0,1,1,0,1720.7,1531.42,1,0,0.0,0,1,1.0,8.0,86,3,28,1,6656,2009,4,14,1,-27.355422126421885,152.9927404887209,0,0,1,0,1,1,0,1,0,0,1,0,61.516769336071185
3951,False,0,1,1,0,0,0,1,0,1,1,360.4,270.3,1,0,75.0,0,1,10.0,9.0,164,6,14,2,4614,2003,9,11,3,-27.355422126421885,152.9927404887209,1,0,0,0,0,1,0,0,0,0,1,0,22.836413415468858
3952,False,0,1,0,1,0,0,1,1,0,1,1458.17,874.9,1,0,75.0,0,1,10.0,9.0,194,7,14,4,7413,2011,5,11,2,-27.355422126421885,152.9927404887209,1,0,0,0,0,1,0,0,0,0,1,0,22.836413415468858
3953,False,0,1,0,1,0,1,0,0,1,0,1810.0,1610.9,1,0,75.0,0,1,10.0,9.0,81,3,23,3,5732,2006,10,3,1,-27.355422126421885,152.9927404887209,1,0,0,0,0,1,0,0,0,0,1,0,22.836413415468858
3954,False,0,1,0,0,0,0,1,0,1,1,752.64,205.36,1,0,75.0,0,1,10.0,9.0,165,6,15,3,4947,2004,8,9,0,-27.355422126421885,152.9927404887209,1,0,0,0,0,1,0,0,0,0,1,0,22.836413415468858
3955,True,0,1,0,0,0,0,1,0,1,1,1769.64,108.76,1,0,75.0,0,1,10.0,9.0,53,2,23,3,8589,2014,7,30,2,-27.355422126421885,152.9927404887209,1,0,0,0,0,1,0,0,0,0,1,0,22.836413415468858
3956,False,0,1,0,1,0,0,1,0,1,1,1636.9,44.71,0,1,96.0,0,1,19.0,5.0,96,4,7,4,3409,2000,5,24,2,-27.355422126421885,152.9927404887209,0,1,0,0,0,1,0,0,0,0,0,1,45.054072553045856
3957,True,0,0,1,1,0,1,0,1,1,0,1720.7,1531.42,0,1,96.0,0,1,19.0,5.0,46,2,16,3,7805,2012,6,6,2,-27.355422126421885,152.9927404887209,0,1,0,0,0,1,0,0,0,0,0,1,45.054072553045856
3958,True,0,1,1,0,0,1,0,0,1,1,544.05,376.84,0,1,96.0,0,1,19.0,5.0,358,12,25,0,620,1992,10,4,6,-38.1543768975976,145.13190886516517,0,1,0,0,0,1,0,0,0,0,0,1,45.054072553045856
3959,True,0,0,0,1,0,0,1,1,0,2,1842.92,1105.75,0,1,96.0,0,1,19.0,5.0,272,9,30,5,3409,2000,5,24,2,-38.1543768975976,145.13190886516517,0,1,0,0,0,1,0,0,0,0,0,1,45.054072553045856
3960,True,0,1,0,0,0,0,1,0,1,1,1807.45,778.69,0,1,96.0,0,1,19.0,5.0,185,7,5,2,9451,2016,12,8,3,-37.59419168969072,144.7354161731959,0,1,0,0,0,1,0,0,0,0,0,1,45.054072553045856
3961,True,0,0,1,0,0,0,1,1,0,1,1129.13,677.48,0,1,96.0,0,1,19.0,5.0,317,11,14,1,5314,2005,8,11,3,-37.59419168969072,144.7354161731959,0,1,0,0,0,1,0,0,0,0,0,1,45.054072553045856
3962,False,0,0,1,1,0,1,0,0,1,1,290.62,215.14,0,1,96.0,0,1,19.0,5.0,204,7,24,0,5080,2004,12,20,0,-37.59419168969072,144.7354161731959,0,1,0,0,0,1,0,0,0,0,0,1,45.054072553045856
3963,True,0,0,1,0,0,0,1,0,1,2,1765.3,709.48,0,1,96.0,0,1,19.0,5.0,67,3,9,3,5080,2004,12,20,0,-37.59419168969072,144.7354161731959,0,1,0,0,0,1,0,0,0,0,0,1,45.054072553045856
3964,False,0,0,0,1,0,0,1,0,1,2,1071.23,380.74,0,1,96.0,0,1,19.0,5.0,111,4,22,5,1901,1996,4,7,6,-37.59419168969072,144.7354161731959,0,1,0,0,0,1,0,0,0,0,0,1,45.054072553045856
3965,False,0,1,0,1,0,0,1,1,0,1,2005.66,1203.4,0,1,96.0,0,1,19.0,5.0,104,4,15,5,0,1991,1,23,2,-37.59419168969072,144.7354161731959,0,1,0,0,0,1,0,0,0,0,0,1,45.054072553045856
3966,True,0,0,0,1,0,0,1,0,1,1,71.49,53.62,0,1,96.0,0,1,19.0,5.0,147,5,28,6,7986,2012,12,4,1,-37.59419168969072,144.7354161731959,0,1,0,0,0,1,0,0,0,0,0,1,45.054072553045856
3967,False,0,0,1,0,0,0,1,1,0,1,1129.13,677.48,1,0,88.0,2,0,12.0,11.0,28,1,29,6,4439,2003,3,20,3,-37.59419168969072,144.7354161731959,1,0,0,1,1,0,0,1,0,0,1,1,39.97262149212868
3968,False,0,0,1,0,0,0,1,0,1,1,1403.5,954.82,1,0,88.0,2,0,12.0,11.0,169,6,19,0,2408,1997,8,27,2,-37.59419168969072,144.7354161731959,1,0,0,1,1,0,0,1,0,0,1,1,39.97262149212868
3969,True,0,1,0,1,0,0,1,1,1,1,1793.43,248.82,1,0,88.0,2,0,12.0,11.0,140,5,21,6,2887,1998,12,19,5,-37.59419168969072,144.7354161731959,1,0,0,1,1,0,0,1,0,0,1,1,39.97262149212868
3970,True,0,0,0,1,0,0,1,1,0,1,748.17,448.9,1,0,88.0,2,0,12.0,11.0,316,11,13,0,8846,2015,4,13,0,-37.59419168969072,144.7354161731959,1,0,0,1,1,0,0,1,0,0,1,1,39.97262149212868
3971,True,0,0,1,1,0,0,1,0,1,2,2091.47,388.92,1,0,88.0,2,0,12.0,11.0,52,2,22,2,7520,2011,8,26,4,-32.89283236666667,151.65966450666667,1,0,0,1,1,0,0,1,0,0,1,1,39.97262149212868
3972,True,0,0,1,1,0,1,0,0,1,2,1894.19,598.76,1,0,88.0,2,0,12.0,11.0,23,1,24,1,7390,2011,4,18,0,-32.89283236666667,151.65966450666667,1,0,0,1,1,0,0,1,0,0,1,1,39.97262149212868
3973,False,0,1,1,0,0,1,0,0,1,1,544.05,376.84,1,0,97.0,1,0,18.0,7.0,98,4,9,6,5388,2005,10,24,0,-32.89283236666667,151.65966450666667,0,0,1,0,0,1,0,1,0,1,0,1,42.351813826146476
3974,True,0,1,0,1,0,0,1,1,0,1,1458.17,874.9,1,0,97.0,1,0,18.0,7.0,263,9,21,3,5491,2006,2,4,5,-32.89283236666667,151.65966450666667,0,0,1,0,0,1,0,1,0,1,0,1,42.351813826146476
3975,False,0,1,0,1,0,0,1,1,0,1,2005.66,1203.4,1,0,97.0,1,0,18.0,7.0,244,9,2,5,7750,2012,4,12,3,-32.89283236666667,151.65966450666667,0,0,1,0,0,1,0,1,0,1,0,1,42.351813826146476
3976,False,0,1,0,1,0,0,1,0,1,1,1636.9,44.71,1,0,97.0,1,0,18.0,7.0,120,5,1,0,7151,2010,8,22,6,-32.89283236666667,151.65966450666667,0,0,1,0,0,1,0,1,0,1,0,1,42.351813826146476
3977,True,0,1,1,0,0,1,0,0,1,2,1240.31,795.1,1,0,97.0,1,0,18.0,7.0,94,4,5,2,7294,2011,1,12,2,-32.89283236666667,151.65966450666667,0,0,1,0,0,1,0,1,0,1,0,1,42.351813826146476
3978,True,0,1,1,0,0,0,1,0,1,1,1555.58,818.01,1,0,97.0,1,0,18.0,7.0,157,6,7,2,4614,2003,9,11,3,-27.446087535610552,153.16083476644374,0,0,1,0,0,1,0,1,0,1,0,1,42.351813826146476
3979,False,0,1,0,0,0,0,1,0,1,1,1992.93,762.63,1,0,97.0,1,0,18.0,7.0,19,1,20,4,856,1993,5,28,4,-27.446087535610552,153.16083476644374,0,0,1,0,0,1,0,1,0,1,0,1,42.351813826146476
3980,False,0,1,0,0,0,1,0,1,1,0,1172.78,1043.77,1,0,97.0,1,0,18.0,7.0,20,1,21,5,4280,2002,10,12,5,-27.446087535610552,153.16083476644374,0,0,1,0,0,1,0,1,0,1,0,1,42.351813826146476
3981,True,0,0,1,0,0,0,1,0,1,1,642.7,211.37,1,0,97.0,1,0,18.0,7.0,303,10,31,1,4078,2002,3,24,6,-27.446087535610552,153.16083476644374,0,0,1,0,0,1,0,1,0,1,0,1,42.351813826146476
3982,False,0,0,0,1,0,1,0,0,1,2,1777.8,820.78,1,0,97.0,1,0,18.0,7.0,143,5,24,2,7411,2011,5,9,0,-27.446087535610552,153.16083476644374,0,0,1,0,0,1,0,1,0,1,0,1,42.351813826146476
3983,False,0,1,0,0,0,0,1,0,1,1,1065.03,230.09,1,0,97.0,1,0,18.0,7.0,121,5,2,1,3574,2000,11,5,6,-27.446087535610552,153.16083476644374,0,0,1,0,0,1,0,1,0,1,0,1,42.351813826146476
3984,True,0,1,0,1,0,0,1,1,1,1,71.16,56.93,1,0,35.0,0,1,9.0,8.0,188,7,8,5,884,1993,6,25,4,-27.446087535610552,153.16083476644374,0,0,1,1,1,1,0,0,0,0,1,0,38.4394250513347
3985,False,0,1,1,0,0,0,1,1,1,1,958.74,748.9,1,0,35.0,0,1,9.0,8.0,236,8,25,4,7044,2010,5,7,4,-27.446087535610552,153.16083476644374,0,0,1,1,1,1,0,0,0,0,1,0,38.4394250513347
3986,True,0,0,1,0,0,1,0,1,1,0,590.26,525.33,1,0,35.0,0,1,9.0,8.0,144,5,25,3,4240,2002,9,2,0,-27.446087535610552,153.16083476644374,0,0,1,1,1,1,0,0,0,0,1,0,38.4394250513347
3987,False,0,0,0,1,0,1,0,0,1,2,1777.8,820.78,1,0,35.0,0,1,9.0,8.0,32,2,2,3,856,1993,5,28,4,-23.88059455732484,151.257054888535,0,0,1,1,1,1,0,0,0,0,1,0,38.4394250513347
3988,False,0,0,1,1,0,0,1,1,0,1,495.72,297.43,1,0,35.0,0,1,9.0,8.0,166,6,16,4,8846,2015,4,13,0,-23.88059455732484,151.257054888535,0,0,1,1,1,1,0,0,0,0,1,0,38.4394250513347
3989,True,0,1,0,0,0,0,1,0,1,0,175.89,131.92,1,0,35.0,0,1,9.0,8.0,21,1,22,6,2448,1997,10,6,0,-23.88059455732484,151.257054888535,0,0,1,1,1,1,0,0,0,0,1,0,38.4394250513347
3990,False,0,1,0,1,0,0,1,1,0,1,2005.66,1203.4,1,0,35.0,0,1,9.0,8.0,287,10,15,6,0,1991,1,23,2,-23.88059455732484,151.257054888535,0,0,1,1,1,1,0,0,0,0,1,0,38.4394250513347
3991,False,0,0,1,1,1,0,0,1,1,1,574.64,459.71,1,0,35.0,0,1,9.0,8.0,188,7,8,5,290,1991,11,9,5,-23.88059455732484,151.257054888535,0,0,1,1,1,1,0,0,0,0,1,0,38.4394250513347
3992,False,0,0,0,1,0,0,1,0,1,1,71.49,53.62,1,0,35.0,0,1,9.0,8.0,76,3,18,5,7390,2011,4,18,0,-23.88059455732484,151.257054888535,0,0,1,1,1,1,0,0,0,0,1,0,38.4394250513347
3993,False,0,1,1,0,0,0,1,1,0,1,1148.64,689.18,1,0,35.0,0,1,9.0,8.0,135,5,16,1,5223,2005,5,12,3,-23.88059455732484,151.257054888535,0,0,1,1,1,1,0,0,0,0,1,0,38.4394250513347
3994,True,0,0,1,0,0,1,0,0,1,1,792.9,594.68,1,0,90.0,0,0,19.0,9.0,335,12,2,5,620,1992,10,4,6,-38.14604415015975,145.19600251501598,0,1,0,1,1,1,0,1,1,0,0,0,30.524298425735797
3995,False,0,1,1,0,0,1,0,0,1,2,1240.31,795.1,1,0,90.0,0,0,19.0,9.0,320,11,17,4,7294,2011,1,12,2,-38.14604415015975,145.19600251501598,0,1,0,1,1,1,0,1,1,0,0,0,30.524298425735797
3996,True,0,1,0,1,0,0,1,0,1,1,183.86,137.9,0,1,32.0,2,0,19.0,6.0,185,7,5,2,2448,1997,10,6,0,-38.14604415015975,145.19600251501598,0,1,1,0,1,0,1,1,1,0,0,0,39.5564681724846
3997,True,0,0,1,0,0,1,0,1,1,0,590.26,525.33,0,1,32.0,2,0,19.0,6.0,81,3,23,3,7228,2010,11,7,6,-38.14604415015975,145.19600251501598,0,1,1,0,1,0,1,1,1,0,0,0,39.5564681724846
3998,False,0,0,1,0,0,0,1,1,0,1,1129.13,677.48,0,1,32.0,2,0,19.0,6.0,170,6,20,1,5314,2005,8,11,3,-38.14604415015975,145.19600251501598,0,1,1,0,1,0,1,1,1,0,0,0,39.5564681724846
3999,False,0,0,0,1,0,0,1,0,1,1,1483.2,99.59,0,1,32.0,2,0,19.0,6.0,242,8,31,3,2887,1998,12,19,5,-27.542858852262466,152.97893456755477,0,1,1,0,1,0,1,1,1,0,0,0,39.5564681724846
4000,True,0,0,1,1,0,0,1,0,1,0,1775.81,1580.47,0,1,32.0,2,0,19.0,6.0,66,3,8,2,7044,2010,5,7,4,-27.542858852262466,152.97893456755477,0,1,1,0,1,0,1,1,1,0,0,0,39.5564681724846
